警察本部番号,警察本部名称,都道府県,警察署番号,頭名,フリガナ,名称,電話番号,郵便番号,郡,市区町村,全国地方公共団体コード,全体表記,町又は大字以降,管轄区域,備考,LocName,Longitude,Latitude,isTrustful,iLvl
240.0,三重県警察本部,三重県,4.0,四日市南,ヨッカイチミナミ,四日市南警察署,059-355-0110,5100064.0,,四日市市,242021.0,四日市市新正五丁目５番５号,新正5-5-5,四日市市の内　四日市北警察署及び四日市西警察署の管轄区域を除く区域,,三重県/四日市市/新正/五丁目/５番,136.61279,34.95529,5.0,7.0
240.0,三重県警察本部,三重県,5.0,四日市西,ヨッカイチニシ,四日市西警察署,059-394-0110,5101222.0,三重郡,菰野町,243418.0,三重郡菰野町大字大強原3241番地,大字大強原3241,"四日市市の内　中野町、まきの木台１〜３丁目、小牧町、市場町、高見台１・２丁目、西村町、赤水町、上海老町、下海老町、あがたが丘１〜３丁目、平尾町、江村町、北野町、黒田町、智積町、桜町、桜花台１・２丁目、桜台本町、桜台１〜３丁目、桜新町１・２丁目、水沢町、水沢野田町,三重県/三重郡/菰野町/大強原/３２４１番地""",,,136.53073,35.02185,5.0,7.0
240.0,三重県警察本部,三重県,6.0,亀山,カメヤマ,亀山警察署,0595-82-0110,5190165.0,,亀山市,242101.0,亀山市野村四丁目１番27号,野村4-1-27,亀山市,,三重県/亀山市/野村/四丁目/１番,136.44498,34.85168,5.0,7.0
240.0,三重県警察本部,三重県,7.0,鈴鹿,スズカ,鈴鹿警察署,059-380-0110,5100237.0,,鈴鹿市,242071.0,鈴鹿市江島町3446番地,江島町3446,鈴鹿市,,三重県/鈴鹿市/江島町/３４４６番地,136.5903,34.84745,5.0,7.0
240.0,三重県警察本部,三重県,8.0,津,ツ,津警察署,059-213-0110,5140033.0,,津市,242012.0,津市丸之内22番１号,丸之内22-1,津市の内　津南警察署の管轄区域を除く区域,,三重県/津市/丸之内/２２番,136.50732,34.71636,5.0,7.0
240.0,三重県警察本部,三重県,9.0,津南,ツミナミ,津南警察署,059-254-0110,5141101.0,,津市,242012.0,津市久居明神町2501番地１,久居明神町2501-1,津市の内　高茶屋小森町、高茶屋小森上野町、城山１〜３丁目、高茶屋１〜７丁目、雲出本郷町、雲出長常町、雲出伊倉津町、雲出島貫町、雲出鋼管町、久居東鷹跡町、久居西鷹跡町、久居万町、久居中町、久居幸町、久居旅籠町、久居寺町、久居北口町、久居烏木町、久居明神町、久居藤ヶ丘町、久居元町、久居小戸木町、久居野村町、久居小野辺町、久居井戸山町、久居野口町、久居相川町、久居持川町、久居桜が丘町、久居新町、久居本町、久居二ノ町、須ヶ瀬町、川方町、牧町、新家町、木造町、戸木町、久居射場町、庄田町、森町、久居一色町、中村町、大鳥町、稲葉町、久居緑が丘町１・２丁目、榊原町、青葉台１・２丁目、香良洲町、一志町井生、一志町大仰、一志町石橋、一志町井関、一志町波瀬、一志町八太、一志町片野、一志町小山、一志町其村、一志町庄村、一志町小戸木、一志町新沢田、一志町平生、一志町虹が丘、一志町みのりヶ丘、一志町高野、一志町田尻、一志町日置、一志町其倉、白山町南家城、白山町北家城、白山町藤、白山町二俣、白山町真見、白山町城立、白山町小杉、白山町大原、白山町福田山、白山町川口、白山町二本木、白山町岡、白山町三ヶ野、白山町佐田、白山町中ノ村、白山町南出、白山町上ノ村、白山町垣内、白山町八対野、白山町稲垣、白山町古市、白山町山田野、白山町伊勢見、美杉町竹原、美杉町八手俣、美杉町八知、美杉町太郎生、美杉町三多気、美杉町杉平、美杉町石名原、美杉町川上、美杉町奥津、美杉町丹生俣、美杉町上多気、美杉町下多気、美杉町下之川,,三重県/津市/久居明神町/２５０１番地,136.4677,34.68396,5.0,7.0
240.0,三重県警察本部,三重県,10.0,松阪,マツサカ,松阪警察署,0598-53-0110,5150019.0,,松阪市,242047.0,松阪市中央町366番地１,中央町366-1,"松阪市,三重県/松阪市/中央町/３６６番地""",,,136.54117,34.58121,5.0,7.0
240.0,三重県警察本部,三重県,11.0,大台,オオダイ,大台警察署,0598-84-0110,5192404.0,多気郡,大台町,244431.0,多気郡大台町佐原848番地,佐原848,"多気郡の内　大台町,三重県/多気郡/大台町/佐原""",,,136.40149,34.40406,5.0,5.0
240.0,三重県警察本部,三重県,12.0,伊勢,イセ,伊勢警察署,0596-20-0110,5160016.0,,伊勢市,242039.0,伊勢市神田久志本町1481番地３,神田久志本町1481-3,"伊勢市,三重県/伊勢市/神田久志本町/１４８１番地""",,,136.72733,34.49154,5.0,7.0
240.0,三重県警察本部,三重県,13.0,鳥羽,トバ,鳥羽警察署,0599-25-0110,5170042.0,,鳥羽市,242110.0,鳥羽市松尾町74番地4,松尾町74-4,"鳥羽市,三重県/鳥羽市/松尾町""",,,136.84210,34.42209,5.0,5.0
240.0,三重県警察本部,三重県,14.0,尾鷲,オワセ,尾鷲警察署,0597-25-0110,5193652.0,,尾鷲市,242098.0,尾鷲市古戸町１番50号,古戸町1-50,"尾鷲市,三重県/尾鷲市/古戸町/１番""",,,136.18825,34.07393,5.0,7.0
240.0,三重県警察本部,三重県,15.0,熊野,クマノ,熊野警察署,0597-88-0110,5194324.0,,熊野市,242128.0,熊野市井戸町380番地,井戸町380,熊野市の内　紀宝警察署の管轄区域を除く区域  ,,三重県/熊野市/井戸町/３８０番地,136.09444,33.88815,5.0,7.0
240.0,三重県警察本部,三重県,16.0,紀宝,キホウ,紀宝警察署,0735-33-0110,5195701.0,南牟婁郡,紀宝町,245623.0,南牟婁郡紀宝町鵜殿1709番地２,鵜殿1709-2,"熊野市の内　紀和町花井、紀和町小船、紀和町楊枝、紀和町和気、紀和町楊枝川、紀和町大河内、紀和町湯ノ口、紀和町小川口、紀和町木津呂、紀和町板屋、紀和町小栗須、紀和町大栗須、紀和町矢ノ川、紀和町丸山、紀和町赤木、紀和町長尾、紀和町平谷、紀和町小森,三重県/南牟婁郡/紀宝町/鵜殿""",,,136.00706,33.73463,5.0,5.0
240.0,三重県警察本部,三重県,17.0,伊賀,イガ,伊賀警察署,0595-21-0110,5180823.0,,伊賀市,242161.0,伊賀市四十九町1929番地の１,四十九町1929-1,伊賀市の内　名張警察署の管轄区域を除く区域  ,,三重県/伊賀市/四十九町/１９２９番地,136.13435,34.74962,5.0,7.0
240.0,三重県警察本部,三重県,18.0,名張,ナバリ,名張警察署,0595-62-0110,5180751.0,,名張市,242080.0,名張市蔵持町芝出837番地３,蔵持町芝出837-3,"名張市,三重県/名張市/蔵持町芝出/８３７番地""",,,136.11525,34.62865,5.0,7.0
250.0,滋賀県警察本部,滋賀県,1.0,大津,オオツ,大津警察署,077-522-1234,5200806.0,,大津市,252018.0,大津市打出浜12番７号,打出浜12-7,大津市の内　大津北警察署の管轄区域を除く区域,,滋賀県/大津市/打出浜/１２番,135.87798,35.00407,5.0,7.0
250.0,滋賀県警察本部,滋賀県,2.0,草津,クサツ,草津警察署,077-563-0110,5250027.0,,草津市,252069.0,草津市野村三丁目１番11号,野村3-1-11,"草津市,滋賀県/草津市/野村/三丁目/１番""",,,135.95439,35.02267,5.0,7.0
250.0,滋賀県警察本部,滋賀県,3.0,守山,モリヤマ,守山警察署,077-583-0110,5240045.0,,守山市,252077.0,守山市金森町494番地,金森町494,"守山市,滋賀県/守山市/金森町/４９４番地""",,,135.98079,35.06205,5.0,7.0
250.0,滋賀県警察本部,滋賀県,4.0,甲賀,コウカ,甲賀警察署,0748-62-4155,5280005.0,,甲賀市,252093.0,甲賀市水口町水口6026番地,水口町水口6026,"甲賀市,滋賀県/甲賀市/水口町水口""",,,136.19289,34.98046,5.0,5.0
250.0,滋賀県警察本部,滋賀県,5.0,近江八幡,オウミハチマン,近江八幡警察署,0748-32-0110,5230082.0,,近江八幡市,252042.0,近江八幡市土田町1322番地１,土田町1322-1,"近江八幡市,滋賀県/近江八幡市/土田町""",,,136.08849,35.12693,5.0,5.0
250.0,滋賀県警察本部,滋賀県,6.0,東近江,ヒガシオウミ,東近江警察署,0748-24-0110,5270023.0,,東近江市,252131.0,東近江市八日市緑町26番18号,八日市緑町26-18,"東近江市,滋賀県/東近江市/八日市緑町/２６番""",,,136.20981,35.11331,5.0,7.0
250.0,滋賀県警察本部,滋賀県,7.0,彦根,ヒコネ,彦根警察署,0749-27-0110,5220007.0,,彦根市,252026.0,彦根市古沢町660番地３,古沢町660-3,"彦根市,滋賀県/彦根市/古沢町/６６０番地""",,,136.26242,35.27783,5.0,7.0
250.0,滋賀県警察本部,滋賀県,8.0,米原,マイバラ,米原警察署,0749-52-0110,5210012.0,,米原市,252140.0,米原市米原1092番地,米原1092,米原市,,滋賀県/米原市/米原,136.29393,35.31459,5.0,5.0
250.0,滋賀県警察本部,滋賀県,9.0,長浜,ナガハマ,長浜警察署,0749-62-0110,5260021.0,,長浜市,252034.0,長浜市八幡中山町300番地,八幡中山町300,長浜市の内　木之本警察署の管轄区域を除く区域,,滋賀県/長浜市/八幡中山町/３００番地,136.27977,35.39257,5.0,7.0
250.0,滋賀県警察本部,滋賀県,10.0,木之本,キノモト,木之本警察署,0749-82-3021,5290425.0,,長浜市,252034.0,長浜市木之本町木之本1536番地,木之本町木之本1536,長浜市の内　木之本町木之本、木之本町廣瀬、木之本町田部、木之本町千田、木之本町黒田、木之本町大音、木之本町飯浦、木之本町山梨子、木之本町西山、木之本町田居、木之本町北布施、木之本町赤尾、木之本町杉野、木之本町杉本、木之本町音羽、木之本町金居原、木之本町古橋、木之本町川合、木之本町石道、木之本町小山、木之本町大見、高月町保延寺、高月町持寺、高月町尾山、高月町洞戸、高月町井口、高月町雨森、高月町高野、高月町柏原、高月町渡岸寺、高月町馬上、高月町東物部、高月町横山、高月町唐川、高月町森本、高月町落川、高月町高月、高月町宇根、高月町西物部、高月町東高田、高月町布施、高月町東阿閉、高月町西阿閉、高月町東柳野、高月町柳野中、高月町西柳野、高月町重則、高月町松尾、高月町西野、高月町熊野、高月町磯野、高月町片山、余呉町坂口、余呉町下余呉、余呉町中之郷、余呉町川並、余呉町八戸、余呉町下丹生、余呉町上丹生、余呉町摺墨、余呉町鷲見、余呉町尾羽梨、余呉町針川、余呉町菅並、余呉町小原、余呉町田戸、余呉町奥川並、余呉町中河内、余呉町椿坂、余呉町柳ヶ瀬、余呉町東野、余呉町今市、余呉町国安、余呉町新堂、余呉町文室、余呉町池原、余呉町小谷、西浅井町塩津浜、西浅井町岩熊、西浅井町祝山、西浅井町野坂、西浅井町塩津中、西浅井町余、西浅井町横波、西浅井町集福寺、西浅井町沓掛、西浅井町月出、西浅井町八田部、西浅井町山田、西浅井町小山、西浅井町大浦、西浅井町菅浦、西浅井町庄、西浅井町中、西浅井町山門及び西浅井町黒山の区域並びに湖北町石川と高月町片山との境界線が琵琶湖岸に接する地点から湖北町延勝寺と高月町片山との境界線が琵琶湖岸に接する地点まで引いた線以北の琵琶湖の区域及び湖北町延勝寺と西浅井町菅浦との境界線が琵琶湖岸に接する地点から北緯35度25分57秒5646東経136度６分58秒9438の地点まで引いた線以北の琵琶湖の区域,,滋賀県/長浜市/木之本町木之本/１５３６番地,136.22044,35.50496,5.0,7.0
250.0,滋賀県警察本部,滋賀県,11.0,高島,タカシマ,高島警察署,0740-22-0110,5201622.0,,高島市,252123.0,高島市今津町中沼二丁目４番地,今津町中沼2-4,高島市,,滋賀県/高島市/今津町中沼/二丁目/４番地,136.03375,35.39692,5.0,7.0
250.0,滋賀県警察本部,滋賀県,12.0,大津北,オオツキタ,大津北警察署,077-573-1234,5200232.0,,大津市,252018.0,大津市真野二丁目20番23号,真野2-20-23,大津市の内　仰木町、仰木１〜７丁目、仰木の里１〜７丁目、仰木の里東１〜８丁目、本堅田１〜６丁目、堅田１・２丁目、衣川１〜３丁目、今堅田１〜３丁目、真野１〜６丁目、花園町、向陽町、美空町、清風町、陽明町、緑町、清和町、真野普門町、真野普門１〜３丁目、真野佐川町、真野大野１・２丁目、真野家田町、真野谷口町、山百合の丘、伊香立向在地町、伊香立生津町、伊香立上在地町、伊香立北在地町、伊香立下在地町、伊香立南庄町、伊香立上龍華町、伊香立下龍華町、伊香立途中町、葛川坂下町、葛川木戸口町、葛川中村町、葛川坊村町、葛川町居町、葛川梅ノ木町、葛川貫井町、葛川細川町、湖青１・２丁目、朝日１・２丁目、水明１・２丁目、小野、和邇今宿、和邇春日１〜３丁目、和邇南浜、和邇中、和邇高城、和邇中浜、栗原、和邇北浜、南船路、八屋戸、木戸、荒川、大物、南比良、北比良、南小松及び北小松の区域並びに衣川１丁目と雄琴４丁目との境界線が琵琶湖岸に接する地点から大津市、草津市及び守山市のそれぞれの境界線の交点まで引いた線以北の琵琶湖の区域,,滋賀県/大津市/真野/二丁目/２０番,135.91753,35.12687,5.0,7.0
260.0,京都府警察本部,京都府,1.0,川端,カワバタ,川端警察署,075-771-0110,6068351.0,,京都市左京区,261033.0,京都市左京区岡崎徳成町１番地,岡崎徳成町1,左京区の内　東門前町、北門前町、正往寺町、頭町、和国町、法皇寺町、福本町、南門前町、新東洞院町、菊鉾町、讃州寺町、新車屋町、超勝寺門前町、法林寺門前町、大菊町、新丸太町、孫橋町、新生洲町、新先斗町、大文字町、中川町、難波町、杉本町、吉永町、石原町、秋築町、下堤町、聖護院東寺領町、東竹屋町、東丸太町、聖護院川原町、聖護院蓮華蔵町、聖護院東町、聖護院中町、聖護院円頓美町、聖護院西町、聖護院山王町、岡崎天王町、岡崎東天王町、岡崎法勝寺町、岡崎南御所町、岡崎西天王町、岡崎徳成町、岡崎円勝寺町、岡崎成勝寺町、岡崎最勝寺町、粟田口鳥居町、南禅寺下河原町、南禅寺福地町、南禅寺草川町、南禅寺南禅寺山町、南禅寺風呂山町、永観堂町、永観堂西町、南禅寺北ノ坊町、若王子町、鹿ケ谷宮ノ前町、鹿ケ谷上宮ノ前町、鹿ケ谷下宮ノ前町、鹿ケ谷桜谷町、鹿ケ谷寺ノ前町、鹿ケ谷西寺ノ前町、鹿ケ谷高岸町、鹿ケ谷法然院町、鹿ケ谷法然院西町、鹿ケ谷御所ノ段町、浄土寺石橋町、浄土寺南田町、浄土寺上南田町、浄土寺下南田町、銀閣寺町、銀閣寺前町、浄土寺西田町の一部、浄土寺東田町の一部、岡崎真如堂前町、岡崎東福ノ川町、黒谷町、岡崎北御所町、岡崎西福ノ川町、岡崎入江町、吉田本町の一部、吉田上大路町、吉田中大路町、吉田二本松町、吉田近衛町、吉田下大路町、吉田牛ノ宮町、吉田橘町、吉田河原町、吉田下阿達町、吉田中阿達町、吉田泉殿町の一部、田中下柳町の一部、田中関田町の一部、吉田上阿達町、吉田神楽岡町、浄土寺真如町、浄土寺馬場町、浄土寺上馬場町、浄土寺下馬場町、粟田口大日山町、粟田口山下町、粟田口如意ケ嶽町、粟田口入会山町、鹿ケ谷大黒谷町、鹿ケ谷菖蒲谷町、鹿ケ谷不動山町、鹿ケ谷若王子山町、鹿ケ谷善気山町、鹿ケ谷徳善谷町、鹿ケ谷多頂山町、鹿ケ谷栗木谷町、浄土寺提灯山町、浄土寺七廻り町、浄土寺打越町、浄土寺広帖町、浄土寺大山町、浄土寺小山町,,京都府/京都市/左京区/岡崎徳成町/１番地,135.77739,35.01454,5.0,7.0
260.0,京都府警察本部,京都府,2.0,上京,カミギョウ,上京警察署,075-465-0110,6028386.0,,京都市上京区,261025.0,京都市上京区御前通今小路下る馬喰町692番地１,御前通今小路下る馬喰町692-1,上京区,,,135.73615,35.03294,5.0,7.0
260.0,京都府警察本部,京都府,3.0,東山,ヒガシヤマ,東山警察署,075-525-0110,6050862.0,,京都市東山区,261050.0,京都市東山区清水４丁目185番地６,清水4-185-6,東山区,,京都府/京都市/東山区/清水/四丁目/１８５番地,135.7775,34.99601,5.0,7.0
260.0,京都府警察本部,京都府,4.0,中京,ナカギョウ,中京警察署,075-823-0110,6048804.0,,京都市中京区,261041.0,京都市中京区壬生坊城町48番地16,壬生坊城町48-16,中京区,,京都府/京都市/中京区/壬生坊城町/４８番地,135.74512,35.0053,5.0,7.0
