都道府県名,警察署名称,交番・駐在所頭名,交番・駐在所頭名（フリガナ）,交番・駐在所の別,名称,【名称】○○警察署＋■■交番、△△駐在所,電話番号,郵便番号,郡,市区町村,全国地方公共団体コード,全体表記,町又は大字以降,LocName,Longitude,Latitude,isTrustful,iLvl
愛知県,半田警察署,青山,アオヤマ,交番,青山交番,半田警察署青山交番,無し,4750836,,半田市,232050,半田市青山1-11-1,青山1-11-1,愛知県/半田市/青山/一丁目/１１番地,136.91687,34.87876,5,7
愛知県,半田警察署,武豊,タケトヨ,交番,武豊交番,半田警察署武豊交番,無し,4702352,知多郡,武豊町,234478,武豊町字迎戸129-1,字迎戸129-1,愛知県/知多郡/武豊町/迎戸/１２９番地,136.91568,34.85106,5,7
愛知県,半田警察署,富貴,フキ,交番,富貴交番,半田警察署富貴交番,無し,4702531,知多郡,武豊町,234478,武豊町大字冨貴字北側69-5,大字冨貴字北側69-5,愛知県/知多郡/武豊町/大字冨貴/北側/６９番地,136.92035,34.83039,5,7
愛知県,半田警察署,美浜西,ミハマニシ,交番,美浜西交番,半田警察署美浜西交番,無し,4703233,知多郡,美浜町,234460,美浜町大字奥田字石畑383-2,大字奥田字石畑383-2,愛知県/知多郡/美浜町/大字奥田/石畑/３８３番地,136.85898,34.78946,5,7
愛知県,半田警察署,河和,コウワ,交番,河和交番,半田警察署河和交番,無し,4702406,知多郡,美浜町,234460,美浜町大字河和字北田面68-1,大字河和字北田面68-1,愛知県/知多郡/美浜町/大字河和/北田面/６８番地,136.90921,34.77919,5,7
愛知県,半田警察署,南知多幹部,ミナミチタカンブ,交番,南知多幹部交番,半田警察署南知多幹部交番,無し,4703321,知多郡,南知多町,234451,南知多町大字内海字中浜田15-1,大字内海字中浜田15-1,愛知県/知多郡/南知多町/大字内海/中浜田/１５番地,136.87201,34.73849,5,7
愛知県,東海警察署,名和,ナワ,交番,名和交番,東海警察署名和交番,無し,4760002,,東海市,232220,東海市名和町2-30,名和町2-30,愛知県/東海市/名和町/二丁目/３０番地,136.91287,35.06185,4,7
愛知県,東海警察署,荒尾,アラオ,交番,荒尾交番,東海警察署荒尾交番,無し,4760003,,東海市,232220,東海市荒尾町イノ割26-1,荒尾町イノ割26-1,愛知県/東海市/荒尾町/イノ割/２６番地,136.89992,35.03536,5,7
愛知県,東海警察署,大田,オオタ,交番,大田交番,東海警察署大田交番,無し,4770031,,東海市,232220,東海市大田町後田80-2,大田町後田80-2,愛知県/東海市/大田町/後田/８０番地,136.89284,35.02008,5,7
愛知県,東海警察署,富木島,フキシマ,交番,富木島交番,東海警察署富木島交番,無し,4760003,,東海市,232220,東海市荒尾町祢崎5-8,荒尾町祢崎5-8,愛知県/東海市/荒尾町/祢崎/５番地,136.91379,35.02813,5,7
愛知県,東海警察署,横須賀,ヨコスカ,交番,横須賀交番,東海警察署横須賀交番,無し,4770036,,東海市,232220,東海市横須賀町狐塚15-6,横須賀町狐塚15-6,愛知県/東海市/横須賀町/狐塚/１５番地,136.88609,35.01164,5,7
愛知県,東海警察署,加木屋,カギヤ,交番,加木屋交番,東海警察署加木屋交番,無し,4770032,,東海市,232220,東海市加木屋町寺ノ前33-11,加木屋町寺ノ前33-11,愛知県/東海市/加木屋町/寺ノ前/３３番地,136.90674,34.98618,5,7
愛知県,東海警察署,大府幹部,オオブカンブ,交番,大府幹部交番,東海警察署大府幹部交番,無し,4740036,,大府市,232238,大府市月見町6-17,月見町6-17,愛知県/大府市/月見町/六丁目/１７番地,136.95584,35.00477,5,7
愛知県,東海警察署,共和,キョウワ,交番,共和交番,東海警察署共和交番,無し,4740073,,大府市,232238,大府市東新町3-1-9,東新町3-1-9,愛知県/大府市/東新町/三丁目/１番地,136.95723,35.03195,5,7
愛知県,東海警察署,神田,カンダ,交番,神田交番,東海警察署神田交番,無し,4740011,,大府市,232238,大府市横根町家下87-3,横根町家下87-3,愛知県/大府市/横根町/家下/８７番地,136.98398,35.01765,5,7
愛知県,知多警察署,新知,シンチ,交番,新知交番,知多警察署新知交番,無し,4780017,,知多市,232246,知多市新知字斉宮畑11,新知字斉宮畑11,愛知県/知多市/新知/斉宮畑/１１番地,136.86229,34.98391,5,7
愛知県,知多警察署,東部,トウブ,交番,東部交番,知多警察署東部交番,無し,4780001,,知多市,232246,知多市八幡字池下103,八幡字池下103,愛知県/知多市/八幡/池下/１０３番地,136.90468,34.96750,5,7
愛知県,知多警察署,知多南部,チタナンブ,交番,知多南部交番,知多警察署知多南部交番,無し,4780036,,知多市,232246,知多市新舞子字大瀬8-64,新舞子字大瀬8-64,愛知県/知多市/新舞子/大瀬/８番地,136.82713,34.94927,5,7
愛知県,知多警察署,つつじが丘,ツツジガオカ,交番,つつじが丘交番,知多警察署つつじが丘交番,無し,4780054,,知多市,232246,知多市つつじが丘1-14,つつじが丘1-14,愛知県/知多市/つつじが丘/一丁目/１４番,136.87250,34.98624,5,7
愛知県,常滑警察署,西之口,ニシノクチ,交番,西之口交番,常滑警察署西之口交番,無し,4790863,,常滑市,232165,常滑市西之口8-2-1,西之口8-2-1,愛知県/常滑市/西之口/八丁目/２番地,136.82501,34.92801,5,7
愛知県,常滑警察署,常滑駅前,トコナメエキマエ,交番,常滑駅前交番,常滑警察署常滑駅前交番,無し,4790837,,常滑市,232165,常滑市新開町3-180-1,新開町3-180-1,愛知県/常滑市/新開町/三丁目/１８０番地,136.83609,34.88821,5,7
愛知県,中部空港警察署,ターミナル,ターミナル,交番,ターミナル交番,中部空港警察署ターミナル交番,無し,4790881,,常滑市,232165,常滑市セントレア1-1,セントレア1-1,愛知県/常滑市/セントレア/一丁目/１番地,136.80902,34.85851,5,7
愛知県,刈谷警察署,富士松,フジマツ,交番,富士松交番,刈谷警察署富士松交番,無し,4480007,,刈谷市,232106,刈谷市東境町奥町屋5-1,東境町奥町屋5-1,愛知県/刈谷市/東境町/奥町屋/５番地,137.03940,35.04722,5,7
愛知県,刈谷警察署,富士松駅前,フジマツエキマエ,交番,富士松駅前交番,刈谷警察署富士松駅前交番,無し,4480005,,刈谷市,232106,刈谷市今川町1-1017,今川町1-1017,愛知県/刈谷市/今川町/一丁目/１０１７番地,137.01675,35.02970,5,7
愛知県,刈谷警察署,一ツ木,ヒトツギ,交番,一ツ木交番,刈谷警察署一ツ木交番,無し,4480003,,刈谷市,232106,刈谷市一ツ木町4-37-21,一ツ木町4-37-21,愛知県/刈谷市/一ツ木町/四丁目/３７番,137.02524,35.01321,5,7
愛知県,刈谷警察署,刈谷駅前,カリヤエキマエ,交番,刈谷駅前交番,刈谷警察署刈谷駅前交番,無し,4480028,,刈谷市,232106,刈谷市桜町1-10-1,桜町1-10-1,愛知県/刈谷市/桜町/一丁目/１０番地,137.00989,34.99199,5,7
愛知県,刈谷警察署,高津波,タカツナミ,交番,高津波交番,刈谷警察署高津波交番,無し,4480047,,刈谷市,232106,刈谷市高津波町4-503,高津波町4-503,愛知県/刈谷市/高津波町/四丁目/５０３番地,136.99181,35.00188,5,7
愛知県,刈谷警察署,広小路,ヒロコウジ,交番,広小路交番,刈谷警察署広小路交番,無し,4480844,,刈谷市,232106,刈谷市広小路3-504-5,広小路3-504-5,愛知県/刈谷市/広小路/三丁目/５０４番地,136.99365,34.98467,5,7
愛知県,刈谷警察署,東刈谷,ヒガシカリヤ,交番,東刈谷交番,刈谷警察署東刈谷交番,無し,4480807,,刈谷市,232106,刈谷市東刈谷町1-16-10,東刈谷町1-16-10,愛知県/刈谷市/東刈谷町/一丁目/１６番,137.04166,34.97594,5,7
愛知県,刈谷警察署,小垣江,オガキエ,交番,小垣江交番,刈谷警察署小垣江交番,無し,4480813,,刈谷市,232106,刈谷市小垣江町下半ノ木41-13,小垣江町下半ノ木41-13,愛知県/刈谷市/小垣江町/下半ノ木/４１番地,136.99690,34.96561,5,7
愛知県,碧南警察署,大浜,オオハマ,交番,大浜交番,碧南警察署大浜交番,無し,4470846,,碧南市,232092,碧南市中町5-78,中町5-78,愛知県/碧南市/中町/五丁目/７８番地,136.98595,34.87382,5,7
愛知県,碧南警察署,新川,シンカワ,交番,新川交番,碧南警察署新川交番,無し,4470863,,碧南市,232092,碧南市新川町2-105,新川町2-105,愛知県/碧南市/新川町/二丁目/１０５番地,136.98967,34.89871,5,7
愛知県,碧南警察署,旭,アサヒ,交番,旭交番,碧南警察署旭交番,無し,4470038,,碧南市,232092,碧南市荒子町5-58,荒子町5-58,愛知県/碧南市/荒子町/五丁目/５８番地,137.00888,34.89408,5,7
愛知県,碧南警察署,高浜幹部,タカハマカンブ,交番,高浜幹部交番,碧南警察署高浜幹部交番,無し,4441321,,高浜市,232271,高浜市稗田町4-1-1,稗田町4-1-1,愛知県/高浜市/稗田町/四丁目/１番,136.99202,34.92426,5,7
愛知県,碧南警察署,吉浜,ヨシハマ,交番,吉浜交番,碧南警察署吉浜交番,無し,4441331,,高浜市,232271,高浜市屋敷町5-8-30,屋敷町5-8-30,愛知県/高浜市/屋敷町/五丁目/８番,136.99741,34.94106,5,7
愛知県,安城警察署,知立幹部,チリュウカンブ,交番,知立幹部交番,安城警察署知立幹部交番,無し,4720006,,知立市,232254,知立市山町桜馬場29-4,山町桜馬場29-4,愛知県/知立市/山町/桜馬場/２９番地,137.04745,35.00716,5,7
愛知県,安城警察署,知立駅前,チリュウエキマエ,交番,知立駅前交番,安城警察署知立駅前交番,無し,4720037,,知立市,232254,知立市栄２-104番地,栄２-104番地,愛知県/知立市/栄/二丁目/１０４番地,137.04095,35.00606,5,7
愛知県,安城警察署,谷田,ヤタ,交番,谷田交番,安城警察署谷田交番,無し,4720013,,知立市,232254,知立市谷田町北屋下43-7,谷田町北屋下43-7,愛知県/知立市/谷田町/北屋下/４３番地,137.05017,34.98475,5,7
愛知県,安城警察署,競技場前,キョウギジョウマエ,交番,競技場前交番,安城警察署競技場前交番,無し,4460061,,安城市,232122,安城市新田町小山西86-4,新田町小山西86-4,愛知県/安城市/新田町/小山西/８６番地,137.08661,34.97186,5,7
愛知県,安城警察署,安城北,アンジョウキタ,交番,安城北交番,安城警察署安城北交番,無し,4460007,,安城市,232122,安城市東栄町2-506-20,東栄町2-506-20,愛知県/安城市/東栄町/二丁目/５０６番地,137.08784,34.98978,5,7
愛知県,安城警察署,安城駅前,アンジョウエキマエ,交番,安城駅前交番,安城警察署安城駅前交番,無し,4460063,,安城市,232122,安城市昭和町491,昭和町491,愛知県/安城市/昭和町,137.08804,34.96322,5,5
愛知県,安城警察署,桜井,サクライ,交番,桜井交番,安城警察署桜井交番,無し,4441154,,安城市,232122,安城市桜井町新田124,桜井町新田124,愛知県/安城市/桜井町/新田/１２４番地,137.08792,34.91826,5,7
愛知県,安城警察署,三河安城駅前,ミカワアンジョウエキマエ,交番,三河安城駅前交番,安城警察署三河安城駅前交番,無し,4460058,,安城市,232122,安城市三河安城南町1-23-7,三河安城南町1-23-7,愛知県/安城市/三河安城南町/一丁目/２３番地,137.05940,34.96428,5,7
愛知県,安城警察署,明祥,メイショウ,交番,明祥交番,安城警察署明祥交番,無し,4441211,,安城市,232122,安城市根崎町南荒子73,根崎町南荒子73,愛知県/安城市/根崎町/南荒子/７３番地,137.03732,34.90314,5,7
愛知県,安城警察署,作野,サクノ,交番,作野交番,安城警察署作野交番,無し,4460072,,安城市,232122,安城市住吉町7-21-11,住吉町7-21-11,愛知県/安城市/住吉町/七丁目/２１番,137.07574,34.98468,5,7
愛知県,安城警察署,大岡,オオオカ,交番,大岡交番,安城警察署大岡交番,無し,4460017,,安城市,232122,安城市大岡町前畑87-2,大岡町前畑87-2,愛知県/安城市/大岡町/前畑/８７番地,137.10744,34.95789,5,7
愛知県,西尾警察署,中央,チュウオウ,交番,中央交番,西尾警察署中央交番,無し,4450064,,西尾市,232131,西尾市高畠町3丁目166-1,高畠町3丁目166-1,愛知県/西尾市/高畠町/三丁目/１６６番地,137.05865,34.86421,5,7
愛知県,西尾警察署,鶴城,ツルシロ,交番,鶴城交番,西尾警察署鶴城交番,無し,4450804,,西尾市,232131,西尾市緑町4丁目28,緑町4丁目28,愛知県/西尾市/緑町/四丁目/２８番地,137.06248,34.87974,5,7
愛知県,西尾警察署,平坂,ヘイサカ,交番,平坂交番,西尾警察署平坂交番,無し,4440324,,西尾市,232131,西尾市寺津町大明神37-4,寺津町大明神37-4,愛知県/西尾市/寺津町/大明神/３７番地,137.01454,34.85013,5,7
愛知県,西尾警察署,一色幹部,イッシキカンブ,交番,一色幹部交番,西尾警察署一色幹部交番,無し,4440407,,西尾市,232131,西尾市一色町前野新田33,一色町前野新田33,愛知県/西尾市/一色町前野/新田/３３番地,137.02902,34.81193,5,7
愛知県,西尾警察署,国森,クニモリ,交番,国森交番,西尾警察署国森交番,無し,4440312,,西尾市,232131,西尾市国森町不動東76,国森町不動東76,愛知県/西尾市/国森町/不動東/７６番地,137.03198,34.85526,5,7
愛知県,西尾警察署,吉良,キラ,交番,吉良交番,西尾警察署吉良交番,無し,4440516,,西尾市,232131,西尾市吉良町吉田上浜7-1,吉良町吉田上浜7-1,愛知県/西尾市/吉良町吉田/上浜/７番地,137.06940,34.79543,5,7
愛知県,西尾警察署,米津,ヨネヅ,交番,米津交番,西尾警察署米津交番,無し,4450802,,西尾市,232131,西尾市米津町五郎田27-15,米津町五郎田27-15,愛知県/西尾市/米津町/五郎田/２７番地,137.06062,34.89633,5,7
愛知県,岡崎警察署,康生,コウセイ,交番,康生交番,岡崎警察署康生交番,無し,4440051,,岡崎市,232025,岡崎市本町通1-1-1,本町通1-1-1,愛知県/岡崎市/本町通/一丁目/１番地,137.16414,34.95901,5,7
愛知県,岡崎警察署,明大寺,ミョウダイジ,交番,明大寺交番,岡崎警察署明大寺交番,無し,4440861,,岡崎市,232025,岡崎市上明大寺町1-3,上明大寺町1-3,愛知県/岡崎市/上明大寺町/一丁目/３番地,137.16811,34.95203,5,7
愛知県,岡崎警察署,竜美ヶ丘,タツミガオカ,交番,竜美ヶ丘交番,岡崎警察署竜美ヶ丘交番,無し,4440874,,岡崎市,232025,岡崎市竜美南3-8-1,竜美南3-8-1,愛知県/岡崎市/竜美南/三丁目/８番,137.17198,34.93946,5,7
愛知県,岡崎警察署,井田,イダ,交番,井田交番,岡崎警察署井田交番,無し,4440077,,岡崎市,232025,岡崎市井田町字茨坪4-1,井田町字茨坪4-1,愛知県/岡崎市/井田町/茨坪/４番地,137.18024,34.97581,5,7
愛知県,岡崎警察署,伝馬,テンマ,交番,伝馬交番,岡崎警察署伝馬交番,無し,4440039,,岡崎市,232025,岡崎市花崗町81-2,花崗町81-2,愛知県/岡崎市/花崗町,137.16959,34.95888,5,5
愛知県,岡崎警察署,大門,ダイモン,交番,大門交番,岡崎警察署大門交番,無し,4442134,,岡崎市,232025,岡崎市大樹寺1-1-27,大樹寺1-1-27,愛知県/岡崎市/大樹寺/一丁目/１番,137.16112,34.97984,5,7
愛知県,岡崎警察署,岩津,イワヅ,交番,岩津交番,岡崎警察署岩津交番,無し,4442144,,岡崎市,232025,岡崎市岩津町字生平１・２番合併地,岩津町字生平１・２番合併地,愛知県/岡崎市/岩津町/生平/１番地,137.17006,35.00234,5,7
愛知県,岡崎警察署,美川,ミカワ,交番,美川交番,岡崎警察署美川交番,無し,4440007,,岡崎市,232025,岡崎市大平町字瓦屋前44-3,大平町字瓦屋前44-3,愛知県/岡崎市/大平町/瓦屋前/４４番地,137.19629,34.93633,5,7
愛知県,岡崎警察署,岡崎駅前,オカザキエキマエ,交番,岡崎駅前交番,岡崎警察署岡崎駅前交番,無し,4440813,,岡崎市,232025,岡崎市羽根町字東荒子89-1,羽根町字東荒子89-1,愛知県/岡崎市/羽根町/東荒子/８９番地,137.15837,34.92646,5,7
